source,dest,weight
10043665,10129601,0.222
10043665,10271953,0.301
10043665,10252499,0.301
10043665,10156499,0.398
10043665,10027385,0.301
10043665,10147361,0.222
10043665,10152823,0.398
10043665,10108691,0.398
10043665,10147449,0.046
10043665,10263213,0.155
10043665,10158767,0.301
10136435,10259397,0.398
10136435,10238395,0.522
10136435,10132787,0.699
10136435,10043701,0.097
10136435,10051959,0.398
10136435,10178905,0.222
10136435,10139559,0.222
10136435,10052023,0.398
10136435,10029635,0.301
10136435,10247251,0.222
10136435,10266059,100
10136435,10135141,0.046
10136435,10245477,0.398
10136435,10013533,0.699
10136435,10101131,0.522
10136435,10185555,0.301
10136435,10101363,0.301
10136435,10089359,0.222
10136435,10180441,0.398
10136435,10016757,1
10136435,10190657,0.522
10136435,10154255,0.522
10136435,10030717,1
10136435,10207389,0.522
10136435,10121123,0.522
10136435,10243479,0.699
10136435,10261765,0.699
10136435,10157939,0.398
10136435,10134623,0.522
10136435,10248605,0.398
10136435,10153845,0.699
10136435,10275101,0.222
10136435,10040599,0.301
10136435,10012517,0.222
10136435,10095231,0.301
10136435,10145021,0.522
10136435,10151675,0.301
10136435,10013409,0.522
10136435,10052637,0.301
10136435,10133081,0.097
10156427,10274851,0.398
10156427,10274555,0.155
10156427,10267041,0.699
10156427,10266981,0.398
10156427,10261801,0.398
10156427,10219663,0.522
10156427,10235349,0.046
10156427,10184943,0.097
10156427,1000709,100
10156427,10080481,0.301
10156427,10181911,0.398
10156427,10139793,0.398
10156427,10012723,0.222
10156427,10233141,0.301
10156427,10214365,0.398
10156427,10247367,0.301
10156427,10051955,0.398
10156427,10147457,0.222
10156427,10036571,0.699
10156427,10213027,0.398
10156427,10196275,0.046
10156427,10072215,0.699
10156427,10213261,100
10156427,10255511,0.699
10156427,10027369,0.522
10156427,10030153,0.398
10156427,10054505,0.398
10156427,10127291,0.398
10137899,10197079,0.398
10137899,10139557,0.522
10137899,10138657,0.398
10137899,10146569,0.398
10137899,10256359,0.301
10137899,10054037,0.301
10137899,10058399,0.398
10137899,10176803,0.398
10137899,1020662,0.522
10137899,1026957,0.301
10137899,10036595,0.699
10137899,10262089,0.398
10137899,10247393,0.301
10137899,1026831,0.398
10137899,10033663,0.522
10137899,10237259,0.222
10137899,10137263,0.398
10137899,10202519,0.301
10137899,10237167,0.699
10137899,10003809,1
10137899,10092533,0.398
10137899,10005885,0.522
10137899,10133239,0.522
10254017,10134495,0.222
10254017,10079995,0.699
10254017,10247011,0.398
10254017,10240231,0.301
10254017,10212951,1
10254017,10115313,0.301
10254017,10021551,0
10254017,10242677,0.398
10254017,10216525,0.699
10254017,10018327,0.699
10254017,10134213,0.301
10254017,10158259,100
10254017,10240187,0.301
10254017,10178029,0.222
10254017,10115271,0.301
10254017,10185781,0.222
10254017,10154993,0.301
10254017,10262853,0.522
10254017,10250037,0.522
10254017,1014818,1
10254017,10054047,0.398
10254017,1003485,0.301
10254017,10261951,0.301
10254017,10035409,0.522
10254017,10052385,0.301
10254017,10080569,0.301
10254017,10150581,0.301
10254017,10058275,0.522
10254017,10155985,0.301
10254017,10176791,0.155
10254017,10255709,0.301
10254017,10242139,0.522
10254017,10133629,0.301
10254017,10212917,0.222
10254017,10035511,0.699
10254017,10196835,0.699
10254017,10155487,0.301
10254017,10185465,0.522
10254017,10180327,0.398
10254017,10135775,0.398
10254017,10203347,0.301
10254017,10018845,0.522
10254017,10089373,0.699
10254017,10222893,0.398
10254017,10136169,0.398
10254017,10170283,0.301
10254017,10063631,0.522
10254017,10107021,0.522
10254017,10206901,0.222
10254017,10265461,0.522
10254017,10247703,0.301
10254017,10007655,0.155
10254017,10208745,0.522
10254017,10054505,0.398
10254017,1005386,0.522
10148957,10101611,0.097
10148957,10268007,0.301
10148957,10046881,0.301
10148957,10015149,0.097
10148957,10222929,0.046
10148957,10193861,0.301
10148957,10222621,0.398
10148957,10012825,0.522
10148957,10018783,0.398
10148957,10138037,0.398
10148957,10157935,0.699
10148957,10166595,0.046
10148957,10051993,0.699
10148957,10186489,0.155
10148957,10172971,0.398
10148957,10052401,0.097
10148957,10235297,0.301
10148957,10274433,0.699
10148957,10040089,0.522
10148957,10186399,0.301
10148957,10095277,0.398
10148957,10028403,0.398
10148957,10185325,0.522
10148957,10053885,0.155
10148957,10163715,0.301
10148957,10106119,0.046
10148957,10231903,0.522
10148957,10252919,0.522
10148957,10248703,0.301
10148957,10115575,0.222
10148957,10062273,0.155
10148957,10255439,0.398
10148957,10213289,0.301
10148957,10154523,0.699
10148957,10239561,0.301
10148957,10213077,0.222
10148957,10018905,0.155
10148957,10133373,0.522
10148957,10064153,0.155
10148957,10244175,0.222
10148957,10139275,0.222
10148957,10206813,0.222
10148957,1026805,0.522
10148957,10064559,0.301
10148957,10035587,0.398
10148957,10252673,0.222
10148957,10075969,0.398
10148957,10202469,0.301
10148957,10247649,0.699
10148957,10265171,0.222
10148957,10027763,0.398
10148957,10242537,0.398
10148957,10236233,0.301
10148957,10144739,0.522
10148957,10234349,0.301
10148957,10151645,0.222
10148957,10099539,0.398
10148957,10265469,0.301
10148957,10242723,0.222
10148957,10074211,0.222
10148957,10145331,0.222
10148957,10257037,0.398
10148957,1000903,0.301
10148957,10025031,0.522
10148957,10255179,0.301
10148957,10054599,0.398
10148957,10213151,0.522
10235413,10073885,0.301
10235413,10235297,0.398
10235413,1010447,0.522
10235413,10003805,0.222
10235413,10080601,0.398
10235413,10242871,0.046
10235413,10142295,0.222
10235413,1027083,0.522
10235413,10267095,0.398
10235413,10058453,0.398
10235413,10206639,0.699
10235413,10003851,100
10235413,10009751,0.222
10235413,10029241,0.222
10235413,10185639,0.301
10235413,10043097,0.522
10235413,10181453,0.522
10235413,10111395,0.522
10235413,10111371,0.699
10235413,10115309,0.222
10235413,10033655,0.222
10235413,10248063,0.522
10235413,10098419,1
10235413,10060111,0.522
10235413,1002096,0.222
10235413,10181339,0.301
10235413,10020707,1
10235413,10254243,0.398
10235413,10152769,0.398
10235413,10136731,0.522
10235413,10180245,0.155
10235413,10158645,0.301
10235413,10098543,0.398
10235413,10185911,0.222
10235413,10242847,0.301
10235413,10235319,100
10235413,10071503,0.522
10235413,10257993,0.398
10235413,10029687,0.522
10235413,10088847,0.301
10235413,1016061,0.301
10235413,10007733,0.398
10235413,10058189,0.699
10235413,10036541,0.522
10235413,10052371,0.522
10235413,10208709,0.398
10235413,10064141,0.522
10235413,10017503,0.522
10235413,10250811,0.155
10235413,10080477,0.522
10235413,10178427,0.301
10235413,10234849,0.222
10235413,10206943,0.398
10235413,10246155,1
10235413,10018925,0.398
10235413,10248387,1
10235413,10173235,0.301
10235413,10091247,0.301
10235413,10136411,0.398
10235413,10187691,0.522
10235413,10089465,0.522
10235413,10246085,0.301
10235413,10137143,0.522
10235413,10105915,0.301
10235413,10019563,0.398
10235413,10239781,0.222
10235413,10024317,0.046
10235413,10134909,0.046
10235413,10156339,0.522
10235413,10039915,0.301
10235413,10213913,0.301
10235413,10127531,0.301
10235413,10208569,0.301
10235413,10033791,0.301
10235413,10190753,0.522
10235413,10018795,0.222
10235413,10033789,0.398
10235413,10216693,0.522
10235413,10054593,0.522
10235413,10074609,0.522
10235413,10138829,0.522
10235413,10021543,0.398
10235413,10206765,0.222
10235413,10239385,100
10235413,10125235,0.699
10235413,10247041,0.222
10235413,10106119,0.398
10235413,10166595,0.398
10235413,10058369,0.222
10235413,10178569,0.301
10235413,10213379,0.699
10235413,10201239,0.699
10235413,10159037,0.522
10235413,10243545,0.522
10146575,10245301,0.398
10146575,10266865,0.301
10146575,10185153,0.301
10146575,10213227,0.522
10146575,10181471,0.046
10146575,10245465,0.699
10146575,10207317,0.522
10146575,10236113,0.522
10146575,10255611,0.699
10146575,10154113,0.222
10146575,10202281,0.522
10146575,10246091,1
10146575,10053697,0.522
10146575,10157925,0.522
10146575,10154643,0.398
10146575,10232991,0.522
10146575,10092113,0.522
10146575,10182339,0.398
10146575,10099093,0.097
10146575,10264503,0.522
10146575,10181099,0.301
10146575,10038519,0.522
10146575,10224689,0.522
10146575,10202891,0.398
10146575,10025015,0.222
10146575,10033415,0.046
10146575,10200187,0.222
10146575,10262117,0.301
10146575,10248313,0.301
10146575,10247113,0.699
10146575,10018809,0.301
10146575,10179599,0.398
10146575,10012857,0.699
10146575,10151895,0.301
10146575,10221375,0.398
10146575,10197879,0.301
10146575,10017905,0.222
10146575,10035973,0.398
10146575,10156313,0.301
10146575,10255413,0.398
10146575,10252697,0.301
10146575,10074409,0.398
10146575,10177521,0.398
10146575,10074629,0.398
10146575,10184163,0.155
10146575,10201175,0.699
10146575,10273997,0.097
10146575,1000353,0.301
10146575,10196043,0.699
10146575,10017569,0.301
10146575,1014818,0.301
10146575,1020500,0.222
10146575,10098647,0.222
10146575,10252699,0.398
10146575,10254365,0.522
10121079,10157213,0.522
10121079,10143941,0.222
10121079,10073199,0.522
10121079,10236149,0.522
10121079,10218841,0.522
10121079,10255817,0.222
10121079,10115213,0.155
10121079,1027058,0.222
10121079,10147383,0.398
10121079,10213035,0.398
10121079,10257029,0.522
10121079,10129057,0.301
10121079,10052489,0.222
10121079,10208593,0.398
10121079,10142295,0.522
10121079,10104825,0.222
10121079,10128353,0.522
10121079,10185317,0.398
10121079,10247359,0.699
10121079,10239409,0.398
10121079,10202437,0.522
10121079,10033673,0.155
10121079,10139791,0.222
10121079,10154505,0.301
10121079,10036527,0.398
10121079,10099493,0.398
10121079,10167173,0.522
10121079,10235761,0.301
10121079,10004053,0.398
10121079,10261963,0.301
10121079,10185891,0.301
10121079,10056473,0.398
10121079,10089387,0.046
10121079,10147441,0.699
10121079,10099125,0.301
10121079,10265137,0.699
10121079,10071065,0.522
10121079,10224509,0.222
10121079,10033643,0.522
10121079,10136289,0.301
10121079,10239207,0.222
10121079,10000699,0.301
10121079,10196853,0.398
10121079,10167923,0.522
10121079,10110913,0
10121079,10194461,0.222
10121079,10148115,0.699
10121079,10256035,0.699
10121079,10186807,0.522
10121079,10176747,0.222
10121079,10180687,0.222
10121079,10091347,0.301
10121079,10137565,0.222
10121079,10065493,0.699
10121079,10246523,0.522
10121079,10239487,0.301
10121079,10074225,0.301
10121079,10178585,0.699
10121079,10233999,0.222
10121079,10056427,0.046
10121079,10101227,0.522
10121079,10115219,0.301
10121079,10234273,0.398
10121079,10236433,0.222
10121079,10268499,0.522
10121079,10185737,0.522
10121079,10015057,0.522
10121079,10232343,0.301
10121079,10181785,0.155
10121079,10052645,0.398
10121079,10003799,0.398
10121079,10235963,0.222
10121079,10053743,0.522
10121079,10206747,0.398
10121079,10262289,0.522
10121079,10163945,0.522
10121079,10234427,0.222
10121079,10038517,0.699
10121079,10097299,0.522
10121079,10159039,0.046
10121079,10201133,0.155
10121079,10240225,0.222
10121079,10138593,100
10121079,1000743,0.398
10166635,10030737,0.398
10166635,10147321,0.398
10166635,10013041,0.398
10166635,10026417,0.522
10166635,10186219,0.522
10166635,10231903,0.301
10166635,10134551,0.522
10166635,10166591,0.522
10166635,10110913,0.398
10166635,10257411,0.522
10166635,10143683,0.301
10166635,10106749,0.222
10166635,10241785,0.398
10166635,10027669,0.522
10166635,10201823,0.522
10166635,10051517,100
10166635,10052459,0.398
10166635,10139139,0.522
10166635,10214769,0.699
10166635,10156389,0.222
10166635,10255051,0.222
10166635,10176753,0.522
10166635,10253457,0.522
10166635,10054483,0.522
10166635,10132015,0.398
10166635,10224709,0.398
10166635,10173195,0.522
10166635,10052355,0.522
10166635,10145269,0.398
10166635,10051993,0.522
10166635,10238319,0.222
10166635,10213233,0.522
10166635,10035825,0.398
10166635,10180433,0.699
10166635,10206935,0.222
10166635,10148383,0.398
10166635,10064565,0.398
10166635,10097237,0.301
10166635,10030923,0.301
10166635,10132585,0.398
10166635,10012859,0.097
10166635,10024391,0.155
10166635,10149147,0.398
10166635,10029731,0.398
10166635,10234321,0.301
10166635,10231973,0.398
10166635,10185683,0.522
10166635,10176731,0.155
10166635,10101109,0.301
10166635,10255551,0.522
10166635,10075969,0.398
10166635,10154257,0.699
10166635,10213147,0.222
10166635,10129491,0.222
10166635,10213895,0.398
10166635,10206797,0.522
10166635,10121825,0.699
10166635,10069571,0.398
10166635,1027002,100
10166635,10184679,0.097
10166635,10262005,1
10166635,10154441,0.522
10166635,10193869,0.398
10166635,10224305,0.398
10166635,10206811,0.155
10166635,10186573,0.398
10166635,1013891,0.222
10166635,10028327,0.699
10166635,10258853,0.699
10166635,10158661,1
10166635,10194927,0.699
10166635,10196989,0.222
10166635,10017601,0.301
10166635,10236939,0.522
10166635,10036635,1
10166635,10031117,0.699
10166635,10147147,0.301
10166635,10051225,0.699
10166635,10000697,0.222
10166635,10157969,0.398
10166635,10080603,0.398
10166635,10129079,0.097
10166635,10040389,0.222
10166635,10016697,0.155
10166635,10260103,0.398
10166635,10181647,0.301
10166635,10136651,0.699
10166635,10240109,0.222
10166635,10099475,0.398
10166635,10181595,0.699
10166635,10159293,0.398
10166635,10236443,0.155
10166635,10108907,0.522
10166635,10051449,0.522
10207311,10244593,0.699
10207311,10063867,0.222
10207311,10256467,0.301
10207311,10217603,0.398
10207311,10072929,0.222
10207311,10180941,0.522
10207311,10058305,0.097
10207311,10144973,0.398
10207311,10254239,0.398
10207311,10239415,0.301
10207311,10268157,0.301
10207311,10213153,0.699
10207311,10002711,0.522
10207311,10014759,0.398
10207311,10106009,0.301
10207311,10153915,0.398
10207311,10054349,0.222
10207311,10051329,0.699
10207311,10178033,0.699
10207311,10142757,0.398
10207311,10075943,0.699
10207311,10027169,0.522
10207311,10052721,0.301
10207311,10002767,1
10207311,10027685,0.522
10207311,10024537,0.398
10207311,10247219,0.301
10207311,10033599,0.522
10207311,10232625,0.222
10207311,10080601,0.301
10207311,10039611,1
10207311,10085061,0.398
10207311,10264503,0.522
10207311,10128147,1
10207311,10232819,0.155
10207311,10017079,0.398
10207311,10052305,100
10207311,10020071,0.222
10207311,10249027,0.155
10207311,10080173,0.398
10207311,10148719,0.699
10207311,10203371,0.301
10207311,10092105,0.301
10207311,10135427,0.699
10207311,10098519,0.699
10207311,10003839,0.097
10207311,10208779,0.301
10207311,10134469,0.398
10207311,10036981,1
10207311,10052661,0.398
10207311,10219643,0.046
10207311,10040029,0.301
10207311,10231431,0.222
10207311,10028127,0.398
10207311,10238801,0.155
10207311,1012708,0.398
10207311,10009659,0.398
10207311,10238627,100
10207311,10176855,0.301
10207311,10252789,1
10207311,10032785,0.398
10207311,10097243,0.301
10207311,10215615,0.155
10207311,10018329,0.155
10207311,10012617,0.398
10207311,10182349,0.301
10207311,10198123,0.301
10207311,10185467,0.522
10207311,10250643,0.398
10207311,10247309,0.222
10207311,10173199,0.522
10207311,10124541,0.398
10207311,10128215,0.398
10207311,10186203,0.097
10207311,10249009,0.699
10207311,10255755,0.155
10207311,10274555,100
10207311,10198083,0.301
10061153,10255879,0.301
10061153,10017699,1
10061153,1026717,0.222
10061153,10157969,0.699
10061153,10033791,0.155
10061153,10151509,0.522
10061153,10132505,0.301
10061153,10052083,0.046
10061153,10188149,0.522
10061153,10037207,0.398
10061153,10126755,0.222
10061153,10021555,0.699
10061153,10206997,0.398
10061153,10144267,0.522
10061153,10237911,0.699
10061153,10206393,0.699
10061153,10000911,0.222
10061153,10244549,0.522
10061153,10089435,0.522
10061153,10178285,0.699
10061153,10236113,0.398
10061153,10050705,0.301
10061153,10035427,0.398
10061153,10154135,0.301
10061153,10181617,0.301
10061153,10134529,0.301
10061153,10033809,0.699
10061153,10013057,0.699
10061153,10061057,0.398
10061153,10208751,0.522
10061153,10239839,0.301
10061153,10159343,0.699
10061153,10207281,0.301
10061153,10247351,0.301
10061153,10213517,0.522
10061153,10156193,0.398
10061153,10021169,0.699
10061153,10157431,1
10061153,10198123,0.301
10061153,10242723,0.398
10061153,10184189,0.155
10061153,10012811,0.222
10061153,10154121,0.522
10061153,10240225,0.398
10061153,10224743,0.301
10061153,10029959,0.222
10061153,10043077,0.155
10061153,10265451,0.699
10061153,10004113,0.522
10061153,10149615,0.301
10061153,10177971,0.222
10061153,10266809,0.046
10061153,10024537,0.398
10061153,10176731,0.301
10061153,10163783,0.222
10061153,10074619,0.522
10061153,10024799,0.301
10061153,10238561,0.222
10061153,10187339,0.699
10061153,10124795,0.301
10061153,10240237,0.301
10050247,10126795,0.398
10050247,10154209,0.222
10050247,10003155,0.398
10050247,10213297,0.522
10050247,10264873,0.398
10050247,10064485,0.522
10050247,10186029,0.301
10050247,10247703,0.301
10050247,10148441,0.398
10050247,10072347,0.155
10050247,10115583,100
10050247,10033597,0.222
10050247,10003259,0.398
10050247,10072963,0.301
10050247,10030297,0.699
10050247,10253221,0.301
10050247,10015929,0.398
10050247,10064483,0.301
10050247,10181397,0.398
10050247,10013415,0.522
10050247,10239063,0.301
10050247,10182273,0.398
10050247,10252565,1
10050247,10127229,0.097
10050247,10274755,0.522
10096845,10186247,0.222
10096845,10179605,0.222
10096845,10197067,0.222
10096845,10248365,0.398
